resample,model,recall
884,claude-opus-4-7,0.6
884,gpt-5.4-nano,0.8
884,gpt-5.4-mini,0.4666666666666667
884,gpt-5.4,0.13333333333333333
885,claude-haiku-4-5-20251001,0.6666666666666666
885,claude-sonnet-4-6,0.6666666666666666
885,claude-opus-4-7,0.4666666666666667
885,gpt-5.4-nano,0.8666666666666667
885,gpt-5.4-mini,0.6666666666666666
885,gpt-5.4,0.4
886,claude-haiku-4-5-20251001,0.7333333333333333
886,claude-sonnet-4-6,0.7333333333333333
886,claude-opus-4-7,0.3333333333333333
886,gpt-5.4-nano,0.8
886,gpt-5.4-mini,0.5333333333333333
886,gpt-5.4,0.4
887,claude-haiku-4-5-20251001,0.5333333333333333
887,claude-sonnet-4-6,0.6
887,claude-opus-4-7,0.4
887,gpt-5.4-nano,0.8
887,gpt-5.4-mini,0.4666666666666667
887,gpt-5.4,0.3333333333333333
888,claude-haiku-4-5-20251001,0.4666666666666667
888,claude-sonnet-4-6,0.6666666666666666
888,claude-opus-4-7,0.6
888,gpt-5.4-nano,0.8
888,gpt-5.4-mini,0.4666666666666667
888,gpt-5.4,0.3333333333333333
889,claude-haiku-4-5-20251001,0.4
889,claude-sonnet-4-6,0.6
889,claude-opus-4-7,0.5333333333333333
889,gpt-5.4-nano,1.0
889,gpt-5.4-mini,0.7333333333333333
889,gpt-5.4,0.4
890,claude-haiku-4-5-20251001,0.6
890,claude-sonnet-4-6,0.7333333333333333
890,claude-opus-4-7,0.5333333333333333
890,gpt-5.4-nano,0.8
890,gpt-5.4-mini,0.5333333333333333
890,gpt-5.4,0.3333333333333333
891,claude-haiku-4-5-20251001,0.6
891,claude-sonnet-4-6,0.8
891,claude-opus-4-7,0.3333333333333333
891,gpt-5.4-nano,0.7333333333333333
891,gpt-5.4-mini,0.6
891,gpt-5.4,0.13333333333333333
892,claude-haiku-4-5-20251001,0.6666666666666666
892,claude-sonnet-4-6,0.4666666666666667
892,claude-opus-4-7,0.5333333333333333
892,gpt-5.4-nano,0.9333333333333333
892,gpt-5.4-mini,0.26666666666666666
892,gpt-5.4,0.4
893,claude-haiku-4-5-20251001,0.4666666666666667
893,claude-sonnet-4-6,0.8
893,claude-opus-4-7,0.3333333333333333
893,gpt-5.4-nano,0.7333333333333333
893,gpt-5.4-mini,0.6666666666666666
893,gpt-5.4,0.4666666666666667
894,claude-haiku-4-5-20251001,0.6
894,claude-sonnet-4-6,0.4666666666666667
894,claude-opus-4-7,0.4
894,gpt-5.4-nano,0.8
894,gpt-5.4-mini,0.4
894,gpt-5.4,0.5333333333333333
895,claude-haiku-4-5-20251001,0.6
895,claude-sonnet-4-6,0.6666666666666666
895,claude-opus-4-7,0.4666666666666667
895,gpt-5.4-nano,0.9333333333333333
895,gpt-5.4-mini,0.4
895,gpt-5.4,0.5333333333333333
896,claude-haiku-4-5-20251001,0.4666666666666667
896,claude-sonnet-4-6,0.6
896,claude-opus-4-7,0.6666666666666666
896,gpt-5.4-nano,0.9333333333333333
896,gpt-5.4-mini,0.26666666666666666
896,gpt-5.4,0.4
897,claude-haiku-4-5-20251001,0.6666666666666666
897,claude-sonnet-4-6,0.6666666666666666
897,claude-opus-4-7,0.4666666666666667
897,gpt-5.4-nano,0.6666666666666666
897,gpt-5.4-mini,0.5333333333333333
897,gpt-5.4,0.3333333333333333
898,claude-haiku-4-5-20251001,0.4
898,claude-sonnet-4-6,0.7333333333333333
898,claude-opus-4-7,0.5333333333333333
898,gpt-5.4-nano,0.8666666666666667
898,gpt-5.4-mini,0.4666666666666667
898,gpt-5.4,0.4
899,claude-haiku-4-5-20251001,0.6
899,claude-sonnet-4-6,0.6
899,claude-opus-4-7,0.4666666666666667
899,gpt-5.4-nano,0.8
899,gpt-5.4-mini,0.5333333333333333
899,gpt-5.4,0.4
900,claude-haiku-4-5-20251001,0.7333333333333333
900,claude-sonnet-4-6,0.8
900,claude-opus-4-7,0.7333333333333333
900,gpt-5.4-nano,0.6666666666666666
900,gpt-5.4-mini,0.5333333333333333
900,gpt-5.4,0.4
901,claude-haiku-4-5-20251001,0.5333333333333333
901,claude-sonnet-4-6,0.6
901,claude-opus-4-7,0.26666666666666666
901,gpt-5.4-nano,0.8666666666666667
901,gpt-5.4-mini,0.6666666666666666
901,gpt-5.4,0.4
902,claude-haiku-4-5-20251001,0.6
902,claude-sonnet-4-6,0.8666666666666667
902,claude-opus-4-7,0.4
902,gpt-5.4-nano,0.7333333333333333
902,gpt-5.4-mini,0.4
902,gpt-5.4,0.26666666666666666
903,claude-haiku-4-5-20251001,0.6
903,claude-sonnet-4-6,0.7333333333333333
903,claude-opus-4-7,0.6666666666666666
903,gpt-5.4-nano,0.7333333333333333
903,gpt-5.4-mini,0.4666666666666667
903,gpt-5.4,0.4
904,claude-haiku-4-5-20251001,0.6666666666666666
904,claude-sonnet-4-6,0.8666666666666667
904,claude-opus-4-7,0.6
904,gpt-5.4-nano,0.8
904,gpt-5.4-mini,0.4
904,gpt-5.4,0.26666666666666666
905,claude-haiku-4-5-20251001,0.5333333333333333
905,claude-sonnet-4-6,0.8666666666666667
905,claude-opus-4-7,0.5333333333333333
905,gpt-5.4-nano,0.8666666666666667
905,gpt-5.4-mini,0.7333333333333333
905,gpt-5.4,0.2
906,claude-haiku-4-5-20251001,0.5333333333333333
906,claude-sonnet-4-6,0.8
906,claude-opus-4-7,0.4666666666666667
906,gpt-5.4-nano,0.8
906,gpt-5.4-mini,0.4
906,gpt-5.4,0.5333333333333333
907,claude-haiku-4-5-20251001,0.6666666666666666
907,claude-sonnet-4-6,0.6
907,claude-opus-4-7,0.4
907,gpt-5.4-nano,0.8
907,gpt-5.4-mini,0.4666666666666667
907,gpt-5.4,0.4666666666666667
908,claude-haiku-4-5-20251001,0.6
908,claude-sonnet-4-6,0.9333333333333333
908,claude-opus-4-7,0.3333333333333333
908,gpt-5.4-nano,0.7333333333333333
908,gpt-5.4-mini,0.6
908,gpt-5.4,0.3333333333333333
909,claude-haiku-4-5-20251001,0.6666666666666666
909,claude-sonnet-4-6,0.8
909,claude-opus-4-7,0.4
909,gpt-5.4-nano,0.8
909,gpt-5.4-mini,0.6
909,gpt-5.4,0.6
910,claude-haiku-4-5-20251001,0.4
910,claude-sonnet-4-6,0.7333333333333333
910,claude-opus-4-7,0.4666666666666667
910,gpt-5.4-nano,0.7333333333333333
910,gpt-5.4-mini,0.6666666666666666
910,gpt-5.4,0.3333333333333333
911,claude-haiku-4-5-20251001,0.6
911,claude-sonnet-4-6,0.6666666666666666
911,claude-opus-4-7,0.3333333333333333
911,gpt-5.4-nano,0.5333333333333333
911,gpt-5.4-mini,0.5333333333333333
911,gpt-5.4,0.3333333333333333
912,claude-haiku-4-5-20251001,0.6
912,claude-sonnet-4-6,0.4
912,claude-opus-4-7,0.26666666666666666
912,gpt-5.4-nano,0.7333333333333333
912,gpt-5.4-mini,0.6666666666666666
912,gpt-5.4,0.6
913,claude-haiku-4-5-20251001,0.8
913,claude-sonnet-4-6,0.5333333333333333
913,claude-opus-4-7,0.4
913,gpt-5.4-nano,0.9333333333333333
913,gpt-5.4-mini,0.3333333333333333
913,gpt-5.4,0.3333333333333333
914,claude-haiku-4-5-20251001,0.4666666666666667
914,claude-sonnet-4-6,0.6
914,claude-opus-4-7,0.4
914,gpt-5.4-nano,0.7333333333333333
914,gpt-5.4-mini,0.6666666666666666
914,gpt-5.4,0.4666666666666667
915,claude-haiku-4-5-20251001,0.6666666666666666
915,claude-sonnet-4-6,0.7333333333333333
915,claude-opus-4-7,0.4666666666666667
915,gpt-5.4-nano,0.8666666666666667
915,gpt-5.4-mini,0.7333333333333333
915,gpt-5.4,0.26666666666666666
916,claude-haiku-4-5-20251001,0.4666666666666667
916,claude-sonnet-4-6,0.8
916,claude-opus-4-7,0.4666666666666667
916,gpt-5.4-nano,0.8
916,gpt-5.4-mini,0.5333333333333333
916,gpt-5.4,0.4666666666666667
917,claude-haiku-4-5-20251001,0.5333333333333333
917,claude-sonnet-4-6,0.6666666666666666
917,claude-opus-4-7,0.3333333333333333
917,gpt-5.4-nano,0.8
917,gpt-5.4-mini,0.4
917,gpt-5.4,0.4666666666666667
918,claude-haiku-4-5-20251001,0.6
918,claude-sonnet-4-6,0.7333333333333333
918,claude-opus-4-7,0.5333333333333333
918,gpt-5.4-nano,0.8
918,gpt-5.4-mini,0.6
918,gpt-5.4,0.26666666666666666
919,claude-haiku-4-5-20251001,0.5333333333333333
919,claude-sonnet-4-6,0.8
919,claude-opus-4-7,0.5333333333333333
919,gpt-5.4-nano,0.8
919,gpt-5.4-mini,0.6
919,gpt-5.4,0.2
920,claude-haiku-4-5-20251001,0.5333333333333333
920,claude-sonnet-4-6,0.8
920,claude-opus-4-7,0.6666666666666666
920,gpt-5.4-nano,0.8666666666666667
920,gpt-5.4-mini,0.5333333333333333
920,gpt-5.4,0.26666666666666666
921,claude-haiku-4-5-20251001,0.6
921,claude-sonnet-4-6,0.6666666666666666
921,claude-opus-4-7,0.4
921,gpt-5.4-nano,0.6666666666666666
921,gpt-5.4-mini,0.4666666666666667
921,gpt-5.4,0.26666666666666666
922,claude-haiku-4-5-20251001,0.6666666666666666
922,claude-sonnet-4-6,0.8666666666666667
922,claude-opus-4-7,0.4
922,gpt-5.4-nano,0.7333333333333333
922,gpt-5.4-mini,0.5333333333333333
922,gpt-5.4,0.3333333333333333
923,claude-haiku-4-5-20251001,0.3333333333333333
923,claude-sonnet-4-6,0.6
923,claude-opus-4-7,0.6
923,gpt-5.4-nano,0.9333333333333333
923,gpt-5.4-mini,0.6
923,gpt-5.4,0.3333333333333333
924,claude-haiku-4-5-20251001,0.6
924,claude-sonnet-4-6,0.8666666666666667
924,claude-opus-4-7,0.26666666666666666
924,gpt-5.4-nano,0.8666666666666667
924,gpt-5.4-mini,0.7333333333333333
924,gpt-5.4,0.4666666666666667
925,claude-haiku-4-5-20251001,0.4666666666666667
925,claude-sonnet-4-6,0.7333333333333333
925,claude-opus-4-7,0.3333333333333333
925,gpt-5.4-nano,0.8
925,gpt-5.4-mini,0.6
925,gpt-5.4,0.4666666666666667
926,claude-haiku-4-5-20251001,0.6
926,claude-sonnet-4-6,0.8
926,claude-opus-4-7,0.4666666666666667
926,gpt-5.4-nano,0.9333333333333333
926,gpt-5.4-mini,0.4666666666666667
926,gpt-5.4,0.4
927,claude-haiku-4-5-20251001,0.4666666666666667
927,claude-sonnet-4-6,0.6666666666666666
927,claude-opus-4-7,0.6
927,gpt-5.4-nano,0.8666666666666667
927,gpt-5.4-mini,0.2
927,gpt-5.4,0.3333333333333333
928,claude-haiku-4-5-20251001,0.6
928,claude-sonnet-4-6,0.8
928,claude-opus-4-7,0.6
928,gpt-5.4-nano,0.8
928,gpt-5.4-mini,0.6
928,gpt-5.4,0.4666666666666667
929,claude-haiku-4-5-20251001,0.7333333333333333
929,claude-sonnet-4-6,0.7333333333333333
929,claude-opus-4-7,0.3333333333333333
929,gpt-5.4-nano,0.6666666666666666
929,gpt-5.4-mini,0.26666666666666666
929,gpt-5.4,0.4
930,claude-haiku-4-5-20251001,0.5333333333333333
930,claude-sonnet-4-6,0.8
930,claude-opus-4-7,0.6
930,gpt-5.4-nano,0.6666666666666666
930,gpt-5.4-mini,0.7333333333333333
930,gpt-5.4,0.4666666666666667
931,claude-haiku-4-5-20251001,0.6
931,claude-sonnet-4-6,0.7333333333333333
931,claude-opus-4-7,0.5333333333333333
931,gpt-5.4-nano,0.8
931,gpt-5.4-mini,0.6
931,gpt-5.4,0.2
932,claude-haiku-4-5-20251001,0.4666666666666667
932,claude-sonnet-4-6,0.5333333333333333
932,claude-opus-4-7,0.6
932,gpt-5.4-nano,0.6
932,gpt-5.4-mini,0.5333333333333333
932,gpt-5.4,0.26666666666666666
933,claude-haiku-4-5-20251001,0.5333333333333333
933,claude-sonnet-4-6,0.9333333333333333
933,claude-opus-4-7,0.4666666666666667
933,gpt-5.4-nano,0.8666666666666667
933,gpt-5.4-mini,0.8
933,gpt-5.4,0.2
934,claude-haiku-4-5-20251001,0.4
934,claude-sonnet-4-6,0.8666666666666667
934,claude-opus-4-7,0.5333333333333333
934,gpt-5.4-nano,0.7333333333333333
934,gpt-5.4-mini,0.7333333333333333
934,gpt-5.4,0.4666666666666667
935,claude-haiku-4-5-20251001,0.5333333333333333
935,claude-sonnet-4-6,0.7333333333333333
935,claude-opus-4-7,0.4666666666666667
935,gpt-5.4-nano,0.7333333333333333
935,gpt-5.4-mini,0.4
935,gpt-5.4,0.4
936,claude-haiku-4-5-20251001,0.5333333333333333
936,claude-sonnet-4-6,0.6666666666666666
936,claude-opus-4-7,0.4666666666666667
936,gpt-5.4-nano,0.7333333333333333
936,gpt-5.4-mini,0.5333333333333333
936,gpt-5.4,0.4
937,claude-haiku-4-5-20251001,0.5333333333333333
937,claude-sonnet-4-6,0.6
937,claude-opus-4-7,0.4666666666666667
937,gpt-5.4-nano,0.8
937,gpt-5.4-mini,0.4666666666666667
937,gpt-5.4,0.26666666666666666
938,claude-haiku-4-5-20251001,0.8
938,claude-sonnet-4-6,0.8
938,claude-opus-4-7,0.5333333333333333
938,gpt-5.4-nano,0.9333333333333333
938,gpt-5.4-mini,0.5333333333333333
938,gpt-5.4,0.3333333333333333
939,claude-haiku-4-5-20251001,0.5333333333333333
939,claude-sonnet-4-6,0.7333333333333333
939,claude-opus-4-7,0.4666666666666667
939,gpt-5.4-nano,0.9333333333333333
939,gpt-5.4-mini,0.4666666666666667
939,gpt-5.4,0.3333333333333333
940,claude-haiku-4-5-20251001,0.8
940,claude-sonnet-4-6,0.8
940,claude-opus-4-7,0.3333333333333333
940,gpt-5.4-nano,0.8
940,gpt-5.4-mini,0.6666666666666666
940,gpt-5.4,0.4
941,claude-haiku-4-5-20251001,0.26666666666666666
941,claude-sonnet-4-6,0.7333333333333333
941,claude-opus-4-7,0.6
941,gpt-5.4-nano,0.7333333333333333
941,gpt-5.4-mini,0.4
941,gpt-5.4,0.4666666666666667
942,claude-haiku-4-5-20251001,0.6666666666666666
942,claude-sonnet-4-6,0.8666666666666667
942,claude-opus-4-7,0.26666666666666666
942,gpt-5.4-nano,0.6666666666666666
942,gpt-5.4-mini,0.6
942,gpt-5.4,0.3333333333333333
943,claude-haiku-4-5-20251001,0.4
943,claude-sonnet-4-6,0.6666666666666666
943,claude-opus-4-7,0.4
943,gpt-5.4-nano,0.8666666666666667
943,gpt-5.4-mini,0.8
943,gpt-5.4,0.4666666666666667
944,claude-haiku-4-5-20251001,0.5333333333333333
944,claude-sonnet-4-6,0.8666666666666667
944,claude-opus-4-7,0.4666666666666667
944,gpt-5.4-nano,0.8
944,gpt-5.4-mini,0.4666666666666667
944,gpt-5.4,0.4666666666666667
945,claude-haiku-4-5-20251001,0.4666666666666667
945,claude-sonnet-4-6,0.5333333333333333
945,claude-opus-4-7,0.7333333333333333
945,gpt-5.4-nano,0.7333333333333333
945,gpt-5.4-mini,0.5333333333333333
945,gpt-5.4,0.5333333333333333
946,claude-haiku-4-5-20251001,0.6666666666666666
946,claude-sonnet-4-6,0.9333333333333333
946,claude-opus-4-7,0.4
946,gpt-5.4-nano,0.9333333333333333
946,gpt-5.4-mini,0.6
946,gpt-5.4,0.26666666666666666
947,claude-haiku-4-5-20251001,0.5333333333333333
947,claude-sonnet-4-6,0.6
947,claude-opus-4-7,0.4
947,gpt-5.4-nano,0.5333333333333333
947,gpt-5.4-mini,0.6
947,gpt-5.4,0.4
948,claude-haiku-4-5-20251001,0.3333333333333333
948,claude-sonnet-4-6,0.6
948,claude-opus-4-7,0.2
948,gpt-5.4-nano,0.6
948,gpt-5.4-mini,0.6
948,gpt-5.4,0.3333333333333333
949,claude-haiku-4-5-20251001,0.5333333333333333
949,claude-sonnet-4-6,0.8666666666666667
949,claude-opus-4-7,0.6
949,gpt-5.4-nano,0.7333333333333333
949,gpt-5.4-mini,0.4
949,gpt-5.4,0.4666666666666667
950,claude-haiku-4-5-20251001,0.6
950,claude-sonnet-4-6,0.7333333333333333
950,claude-opus-4-7,0.5333333333333333
950,gpt-5.4-nano,0.8
950,gpt-5.4-mini,0.4
950,gpt-5.4,0.4
951,claude-haiku-4-5-20251001,0.6
951,claude-sonnet-4-6,0.6666666666666666
951,claude-opus-4-7,0.3333333333333333
951,gpt-5.4-nano,0.7333333333333333
951,gpt-5.4-mini,0.7333333333333333
951,gpt-5.4,0.26666666666666666
952,claude-haiku-4-5-20251001,0.6666666666666666
952,claude-sonnet-4-6,0.8666666666666667
952,claude-opus-4-7,0.6
952,gpt-5.4-nano,0.6
952,gpt-5.4-mini,0.6
952,gpt-5.4,0.2
953,claude-haiku-4-5-20251001,0.6
953,claude-sonnet-4-6,0.6666666666666666
953,claude-opus-4-7,0.5333333333333333
953,gpt-5.4-nano,0.6666666666666666
953,gpt-5.4-mini,0.6
953,gpt-5.4,0.3333333333333333
954,claude-haiku-4-5-20251001,0.6
954,claude-sonnet-4-6,0.8
954,claude-opus-4-7,0.6666666666666666
954,gpt-5.4-nano,0.8
954,gpt-5.4-mini,0.4
954,gpt-5.4,0.3333333333333333
955,claude-haiku-4-5-20251001,0.26666666666666666
955,claude-sonnet-4-6,0.8
955,claude-opus-4-7,0.7333333333333333
955,gpt-5.4-nano,0.7333333333333333
955,gpt-5.4-mini,0.4
955,gpt-5.4,0.5333333333333333
956,claude-haiku-4-5-20251001,0.6
956,claude-sonnet-4-6,0.8666666666666667
956,claude-opus-4-7,0.3333333333333333
956,gpt-5.4-nano,0.8
956,gpt-5.4-mini,0.4666666666666667
956,gpt-5.4,0.6
957,claude-haiku-4-5-20251001,0.4666666666666667
957,claude-sonnet-4-6,0.7333333333333333
957,claude-opus-4-7,0.4666666666666667
957,gpt-5.4-nano,0.7333333333333333
957,gpt-5.4-mini,0.3333333333333333
957,gpt-5.4,0.2
958,claude-haiku-4-5-20251001,0.4666666666666667
958,claude-sonnet-4-6,0.7333333333333333
958,claude-opus-4-7,0.7333333333333333
958,gpt-5.4-nano,0.7333333333333333
958,gpt-5.4-mini,0.6
958,gpt-5.4,0.4
959,claude-haiku-4-5-20251001,0.4666666666666667
959,claude-sonnet-4-6,0.8
959,claude-opus-4-7,0.5333333333333333
959,gpt-5.4-nano,0.8
959,gpt-5.4-mini,0.7333333333333333
959,gpt-5.4,0.3333333333333333
960,claude-haiku-4-5-20251001,0.8
960,claude-sonnet-4-6,0.8
960,claude-opus-4-7,0.4
960,gpt-5.4-nano,0.6666666666666666
960,gpt-5.4-mini,0.4666666666666667
960,gpt-5.4,0.3333333333333333
961,claude-haiku-4-5-20251001,0.8666666666666667
961,claude-sonnet-4-6,0.7333333333333333
961,claude-opus-4-7,0.4
961,gpt-5.4-nano,0.7333333333333333
961,gpt-5.4-mini,0.4666666666666667
961,gpt-5.4,0.13333333333333333
962,claude-haiku-4-5-20251001,0.4666666666666667
962,claude-sonnet-4-6,0.7333333333333333
962,claude-opus-4-7,0.4666666666666667
962,gpt-5.4-nano,0.8
962,gpt-5.4-mini,0.4666666666666667
962,gpt-5.4,0.4666666666666667
963,claude-haiku-4-5-20251001,0.26666666666666666
963,claude-sonnet-4-6,0.7333333333333333
963,claude-opus-4-7,0.6
963,gpt-5.4-nano,0.8
963,gpt-5.4-mini,0.3333333333333333
963,gpt-5.4,0.5333333333333333
964,claude-haiku-4-5-20251001,0.7333333333333333
964,claude-sonnet-4-6,0.8666666666666667
964,claude-opus-4-7,0.5333333333333333
964,gpt-5.4-nano,0.7333333333333333
964,gpt-5.4-mini,0.4
964,gpt-5.4,0.4666666666666667
965,claude-haiku-4-5-20251001,0.5333333333333333
965,claude-sonnet-4-6,0.9333333333333333
965,claude-opus-4-7,0.3333333333333333
965,gpt-5.4-nano,0.8666666666666667
965,gpt-5.4-mini,0.6
965,gpt-5.4,0.3333333333333333
966,claude-haiku-4-5-20251001,0.5333333333333333
966,claude-sonnet-4-6,0.6666666666666666
966,claude-opus-4-7,0.7333333333333333
966,gpt-5.4-nano,0.8666666666666667
966,gpt-5.4-mini,0.6666666666666666
966,gpt-5.4,0.4
967,claude-haiku-4-5-20251001,0.6666666666666666
967,claude-sonnet-4-6,0.8666666666666667
967,claude-opus-4-7,0.4666666666666667
967,gpt-5.4-nano,0.8
967,gpt-5.4-mini,0.5333333333333333
967,gpt-5.4,0.5333333333333333
968,claude-haiku-4-5-20251001,0.4
968,claude-sonnet-4-6,0.5333333333333333
968,claude-opus-4-7,0.4
968,gpt-5.4-nano,0.6
968,gpt-5.4-mini,0.5333333333333333
968,gpt-5.4,0.6
969,claude-haiku-4-5-20251001,0.5333333333333333
969,claude-sonnet-4-6,0.6666666666666666
969,claude-opus-4-7,0.4666666666666667
969,gpt-5.4-nano,0.8
969,gpt-5.4-mini,0.5333333333333333
969,gpt-5.4,0.4
970,claude-haiku-4-5-20251001,0.6
970,claude-sonnet-4-6,0.7333333333333333
970,claude-opus-4-7,0.4
970,gpt-5.4-nano,0.7333333333333333
970,gpt-5.4-mini,0.6666666666666666
970,gpt-5.4,0.26666666666666666
971,claude-haiku-4-5-20251001,0.6666666666666666
971,claude-sonnet-4-6,0.8
971,claude-opus-4-7,0.4
971,gpt-5.4-nano,0.9333333333333333
971,gpt-5.4-mini,0.6
971,gpt-5.4,0.4666666666666667
972,claude-haiku-4-5-20251001,0.6
972,claude-sonnet-4-6,0.7333333333333333
972,claude-opus-4-7,0.4
972,gpt-5.4-nano,0.8
972,gpt-5.4-mini,0.6666666666666666
972,gpt-5.4,0.3333333333333333
973,claude-haiku-4-5-20251001,0.3333333333333333
973,claude-sonnet-4-6,0.6
973,claude-opus-4-7,0.8
973,gpt-5.4-nano,0.9333333333333333
973,gpt-5.4-mini,0.4666666666666667
973,gpt-5.4,0.4666666666666667
974,claude-haiku-4-5-20251001,0.6
974,claude-sonnet-4-6,0.8
974,claude-opus-4-7,0.4666666666666667
974,gpt-5.4-nano,0.8666666666666667
974,gpt-5.4-mini,0.6666666666666666
974,gpt-5.4,0.5333333333333333
975,claude-haiku-4-5-20251001,0.4666666666666667
975,claude-sonnet-4-6,0.8
975,claude-opus-4-7,0.5333333333333333
975,gpt-5.4-nano,0.8
975,gpt-5.4-mini,0.5333333333333333
975,gpt-5.4,0.3333333333333333
976,claude-haiku-4-5-20251001,0.6666666666666666
976,claude-sonnet-4-6,0.6666666666666666
976,claude-opus-4-7,0.6
976,gpt-5.4-nano,1.0
976,gpt-5.4-mini,0.6666666666666666
976,gpt-5.4,0.4666666666666667
977,claude-haiku-4-5-20251001,0.4666666666666667
977,claude-sonnet-4-6,0.6
977,claude-opus-4-7,0.5333333333333333
977,gpt-5.4-nano,0.7333333333333333
977,gpt-5.4-mini,0.4
977,gpt-5.4,0.4
978,claude-haiku-4-5-20251001,0.7333333333333333
978,claude-sonnet-4-6,0.7333333333333333
978,claude-opus-4-7,0.5333333333333333
978,gpt-5.4-nano,0.8666666666666667
978,gpt-5.4-mini,0.4
978,gpt-5.4,0.4
979,claude-haiku-4-5-20251001,0.6666666666666666
979,claude-sonnet-4-6,0.8
979,claude-opus-4-7,0.4666666666666667
979,gpt-5.4-nano,0.8666666666666667
979,gpt-5.4-mini,0.4666666666666667
979,gpt-5.4,0.5333333333333333
980,claude-haiku-4-5-20251001,0.4666666666666667
980,claude-sonnet-4-6,0.9333333333333333
980,claude-opus-4-7,0.3333333333333333
980,gpt-5.4-nano,0.6666666666666666
980,gpt-5.4-mini,0.6666666666666666
980,gpt-5.4,0.4
981,claude-haiku-4-5-20251001,0.5333333333333333
981,claude-sonnet-4-6,0.6666666666666666
981,claude-opus-4-7,0.4666666666666667
981,gpt-5.4-nano,0.8666666666666667
981,gpt-5.4-mini,0.6
981,gpt-5.4,0.4
982,claude-haiku-4-5-20251001,0.5333333333333333
982,claude-sonnet-4-6,0.6
982,claude-opus-4-7,0.5333333333333333
982,gpt-5.4-nano,0.8666666666666667
982,gpt-5.4-mini,0.5333333333333333
982,gpt-5.4,0.6
983,claude-haiku-4-5-20251001,0.6
983,claude-sonnet-4-6,0.6
983,claude-opus-4-7,0.4
983,gpt-5.4-nano,0.8666666666666667
983,gpt-5.4-mini,0.5333333333333333
983,gpt-5.4,0.3333333333333333
984,claude-haiku-4-5-20251001,0.5333333333333333
984,claude-sonnet-4-6,0.8666666666666667
984,claude-opus-4-7,0.4
984,gpt-5.4-nano,0.9333333333333333
984,gpt-5.4-mini,0.4
984,gpt-5.4,0.3333333333333333
985,claude-haiku-4-5-20251001,0.4666666666666667
985,claude-sonnet-4-6,0.6666666666666666
985,claude-opus-4-7,0.3333333333333333
985,gpt-5.4-nano,0.8
985,gpt-5.4-mini,0.6
985,gpt-5.4,0.26666666666666666
986,claude-haiku-4-5-20251001,0.4
986,claude-sonnet-4-6,0.8666666666666667
986,claude-opus-4-7,0.4666666666666667
986,gpt-5.4-nano,0.6666666666666666
986,gpt-5.4-mini,0.5333333333333333
986,gpt-5.4,0.3333333333333333
987,claude-haiku-4-5-20251001,0.5333333333333333
987,claude-sonnet-4-6,0.6666666666666666
987,claude-opus-4-7,0.4
987,gpt-5.4-nano,0.6666666666666666
987,gpt-5.4-mini,0.6666666666666666
987,gpt-5.4,0.4666666666666667
988,claude-haiku-4-5-20251001,0.4666666666666667
988,claude-sonnet-4-6,0.7333333333333333
988,claude-opus-4-7,0.5333333333333333
988,gpt-5.4-nano,1.0
988,gpt-5.4-mini,0.6
988,gpt-5.4,0.5333333333333333
989,claude-haiku-4-5-20251001,0.6
989,claude-sonnet-4-6,0.8
989,claude-opus-4-7,0.7333333333333333
989,gpt-5.4-nano,0.7333333333333333
989,gpt-5.4-mini,0.6666666666666666
989,gpt-5.4,0.3333333333333333
990,claude-haiku-4-5-20251001,0.5333333333333333
990,claude-sonnet-4-6,0.4666666666666667
990,claude-opus-4-7,0.4666666666666667
990,gpt-5.4-nano,0.8
990,gpt-5.4-mini,0.4666666666666667
990,gpt-5.4,0.4666666666666667
991,claude-haiku-4-5-20251001,0.6666666666666666
991,claude-sonnet-4-6,0.6666666666666666
991,claude-opus-4-7,0.5333333333333333
991,gpt-5.4-nano,0.8
991,gpt-5.4-mini,0.4
991,gpt-5.4,0.3333333333333333
992,claude-haiku-4-5-20251001,0.3333333333333333
992,claude-sonnet-4-6,0.5333333333333333
992,claude-opus-4-7,0.5333333333333333
992,gpt-5.4-nano,0.9333333333333333
992,gpt-5.4-mini,0.4666666666666667
992,gpt-5.4,0.5333333333333333
993,claude-haiku-4-5-20251001,0.6666666666666666
993,claude-sonnet-4-6,0.8666666666666667
993,claude-opus-4-7,0.26666666666666666
993,gpt-5.4-nano,0.8666666666666667
993,gpt-5.4-mini,0.7333333333333333
993,gpt-5.4,0.3333333333333333
